dataset,localization_method,run_id_loc,reduction_method,chaos_comp,chaos_type,ac@2,ac@5,avg@5,elapsed_time_loc,run_id_tsdr,tp,tn,fn,fp,specificity,recall,proportion,f1_score,mcc,bacc,reduction_rate,elapsed_time_tsdr,num_metrics(reduced),num_metrics(filtered),num_metrics(raw),num_found_cause_metrics,rs_ac@2,rs_ac@5,rs_avg@5,elapsed_time_sum
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,catalogue-db,pod-cpu-hog,0.1,0.266667,0.18,57.833093,TSDR-1808,1.2,124.0,1.8,55.6,0.6904374949080241,0.3999999999999999,0.0212628132090434,0.0403770143095114,0.0250442810010147,0.545218747454012,0.6889478054100824,0.40346,56,182,499,1.2,0.0420162156839552,0.1013569561164113,0.0617920220329508,58.236553
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,catalogue-db,pod-cpu-hog,0.0,0.0,0.0,0.041989,TSDR-1781,1.0,123.8,2.0,55.8,0.6893201764722698,0.3333333333333333,0.0176264495726798,0.0334804625853735,0.0062497697866624,0.5113267549028016,0.6889478054100824,0.39694,56,182,499,1.0,0.034941835518666,0.0850760886644861,0.0516514663282362,0.438929
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,catalogue-db,pod-cpu-hog,0.0,0.0,0.0,0.041989,TSDR-1808,1.2,124.0,1.8,55.6,0.6904374949080241,0.3999999999999999,0.0212628132090434,0.0403770143095114,0.0250442810010147,0.545218747454012,0.6889478054100824,0.40346,56,182,499,1.2,0.0420162156839552,0.1013569561164113,0.0617920220329508,0.445449
SS-medium,RS,,HDBS-SBD,catalogue-db,pod-cpu-hog,0.034941835518666,0.0850760886644861,0.0516514663282362,,TSDR-1781,1.0,123.8,2.0,55.8,0.6893201764722698,0.3333333333333333,0.0176264495726798,0.0334804625853735,0.0062497697866624,0.5113267549028016,0.6889478054100824,0.39694,56,182,499,1.0,0.034941835518666,0.0850760886644861,0.0516514663282362,
SS-medium,RS,,HDBS-SBD,catalogue-db,pod-cpu-hog,0.034941835518666,0.0850760886644861,0.0516514663282362,,TSDR-1808,1.2,124.0,1.8,55.6,0.6904374949080241,0.3999999999999999,0.0212628132090434,0.0403770143095114,0.0250442810010147,0.545218747454012,0.6889478054100824,0.40346,56,182,499,1.2,0.0420162156839552,0.1013569561164113,0.0617920220329508,
SS-medium,RS,,HDBS-SBD,catalogue-db,pod-cpu-hog,0.0420162156839552,0.1013569561164113,0.0617920220329508,,TSDR-1781,1.0,123.8,2.0,55.8,0.6893201764722698,0.3333333333333333,0.0176264495726798,0.0334804625853735,0.0062497697866624,0.5113267549028016,0.6889478054100824,0.39694,56,182,499,1.0,0.034941835518666,0.0850760886644861,0.0516514663282362,
SS-medium,RS,,HDBS-SBD,catalogue-db,pod-cpu-hog,0.0420162156839552,0.1013569561164113,0.0617920220329508,,TSDR-1808,1.2,124.0,1.8,55.6,0.6904374949080241,0.3999999999999999,0.0212628132090434,0.0403770143095114,0.0250442810010147,0.545218747454012,0.6889478054100824,0.40346,56,182,499,1.2,0.0420162156839552,0.1013569561164113,0.0617920220329508,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,catalogue-db,pod-memory-hog,0.0,0.0,0.0,2.364434,TSDR-1781,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4231399999999999,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,2.787574
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,catalogue-db,pod-memory-hog,0.0,0.0,0.0,2.364434,TSDR-1808,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4327,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,2.7971340000000002
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,catalogue-db,pod-memory-hog,0.3,0.2,0.256667,116.074963,TSDR-1781,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4231399999999999,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,116.498103
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,catalogue-db,pod-memory-hog,0.3,0.2,0.256667,116.074963,TSDR-1808,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4327,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,116.507663
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,catalogue-db,pod-memory-hog,0.0,0.0,0.0,0.040919,TSDR-1781,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4231399999999999,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,0.4640589999999999
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,catalogue-db,pod-memory-hog,0.0,0.0,0.0,0.040919,TSDR-1808,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4327,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,0.47361899999999996
SS-medium,RS,,HDBS-SBD,catalogue-db,pod-memory-hog,0.0412851861933988,0.0997442744932907,0.0607676477740178,,TSDR-1781,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4231399999999999,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,
SS-medium,RS,,HDBS-SBD,catalogue-db,pod-memory-hog,0.0412851861933988,0.0997442744932907,0.0607676477740178,,TSDR-1808,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4327,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,
SS-medium,RS,,HDBS-SBD,catalogue-db,pod-memory-hog,0.0412851861933988,0.0997442744932907,0.0607676477740178,,TSDR-1781,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4231399999999999,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,
SS-medium,RS,,HDBS-SBD,catalogue-db,pod-memory-hog,0.0412851861933988,0.0997442744932907,0.0607676477740178,,TSDR-1808,1.2,132.4,4.8,56.0,0.7026701678450861,0.1999999999999999,0.0208818443750308,0.0378134820552853,-0.0371091333797447,0.4513350839225431,0.7056975310142899,0.4327,57,194,500,1.2,0.0412851861933988,0.0997442744932907,0.0607676477740178,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,orders,pod-cpu-hog,0.0,0.133333,0.066667,2.482126,TSDR-1781,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.4295,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,2.911626
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,orders,pod-cpu-hog,0.0,0.133333,0.066667,2.482126,TSDR-1808,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.40478,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,2.886906
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,orders,pod-cpu-hog,0.3,0.266667,0.26,66.679966,TSDR-1781,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.4295,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,67.109466
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,orders,pod-cpu-hog,0.3,0.266667,0.26,66.679966,TSDR-1808,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.40478,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,67.084746
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,orders,pod-cpu-hog,0.0,0.0,0.0,0.042596,TSDR-1781,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.4295,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,0.472096
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,orders,pod-cpu-hog,0.0,0.0,0.0,0.042596,TSDR-1808,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.40478,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,0.447376
SS-medium,RS,,HDBS-SBD,orders,pod-cpu-hog,0.0336110142335443,0.0811022413360125,0.0494379811350557,,TSDR-1781,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.4295,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,
SS-medium,RS,,HDBS-SBD,orders,pod-cpu-hog,0.0336110142335443,0.0811022413360125,0.0494379811350557,,TSDR-1808,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.40478,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,
SS-medium,RS,,HDBS-SBD,orders,pod-cpu-hog,0.0336110142335443,0.0811022413360125,0.0494379811350557,,TSDR-1781,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.4295,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,
SS-medium,RS,,HDBS-SBD,orders,pod-cpu-hog,0.0336110142335443,0.0811022413360125,0.0494379811350557,,TSDR-1808,1.0,124.2,2.0,57.6,0.6831611642421155,0.3333333333333333,0.0170075978959672,0.0323638286620835,0.0044389564269485,0.5082472487877243,0.68288193394625,0.40478,58,184,499,1.0,0.0336110142335443,0.0811022413360125,0.0494379811350557,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,orders,pod-memory-hog,0.0,0.04,0.031333,2.419488,TSDR-1781,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.4062,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,2.825688
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,orders,pod-memory-hog,0.0,0.04,0.031333,2.419488,TSDR-1808,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.40624,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,2.825728
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,orders,pod-memory-hog,0.3,0.16,0.162,198.297268,TSDR-1781,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.4062,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,198.70346800000002
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,orders,pod-memory-hog,0.3,0.16,0.162,198.297268,TSDR-1808,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.40624,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,198.703508
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,orders,pod-memory-hog,0.0,0.0,0.0,0.03658,TSDR-1781,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.4062,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,0.44278
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,orders,pod-memory-hog,0.0,0.0,0.0,0.03658,TSDR-1808,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.40624,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,0.44282
SS-medium,RS,,HDBS-SBD,orders,pod-memory-hog,0.0348100981711278,0.0847644854455131,0.0514597953471464,,TSDR-1781,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.4062,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,
SS-medium,RS,,HDBS-SBD,orders,pod-memory-hog,0.0348100981711278,0.0847644854455131,0.0514597953471464,,TSDR-1808,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.40624,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,
SS-medium,RS,,HDBS-SBD,orders,pod-memory-hog,0.0348100981711278,0.0847644854455131,0.0514597953471464,,TSDR-1781,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.4062,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,
SS-medium,RS,,HDBS-SBD,orders,pod-memory-hog,0.0348100981711278,0.0847644854455131,0.0514597953471464,,TSDR-1808,1.0,121.6,4.0,56.0,0.6846169504342575,0.2033333333333333,0.0175593539338963,0.032278892967794,-0.0399040666578342,0.4439751418837954,0.6877663248647352,0.40624,57,182,499,1.0,0.0348100981711278,0.0847644854455131,0.0514597953471464,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,orders-db,pod-cpu-hog,0.0,0.0,0.0,2.461565,TSDR-1781,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.3982599999999999,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,2.859825
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,orders-db,pod-cpu-hog,0.0,0.0,0.0,2.461565,TSDR-1808,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.39984,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,2.8614049999999995
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,orders-db,pod-cpu-hog,0.4,0.333333,0.333333,63.39188,TSDR-1781,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.3982599999999999,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,63.79014
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,orders-db,pod-cpu-hog,0.4,0.333333,0.333333,63.39188,TSDR-1808,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.39984,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,63.79172
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,orders-db,pod-cpu-hog,0.0,0.0,0.0,0.038752,TSDR-1781,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.3982599999999999,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,0.4370119999999999
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,orders-db,pod-cpu-hog,0.0,0.0,0.0,0.038752,TSDR-1808,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.39984,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,0.438592
SS-medium,RS,,HDBS-SBD,orders-db,pod-cpu-hog,0.0356285582119756,0.0866982662543874,0.0526498888640589,,TSDR-1781,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.3982599999999999,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,
SS-medium,RS,,HDBS-SBD,orders-db,pod-cpu-hog,0.0356285582119756,0.0866982662543874,0.0526498888640589,,TSDR-1808,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.39984,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,
SS-medium,RS,,HDBS-SBD,orders-db,pod-cpu-hog,0.0356285582119756,0.0866982662543874,0.0526498888640589,,TSDR-1781,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.3982599999999999,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,
SS-medium,RS,,HDBS-SBD,orders-db,pod-cpu-hog,0.0356285582119756,0.0866982662543874,0.0526498888640589,,TSDR-1808,1.0,125.2,2.0,54.8,0.6956824795669221,0.3333333333333333,0.0179763619195324,0.0341078380904572,0.0080752854821194,0.5145079064501277,0.6952046429953471,0.39984,55,183,499,1.0,0.0356285582119756,0.0866982662543874,0.0526498888640589,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,orders-db,pod-memory-hog,0.0,0.0,0.0,2.465419,TSDR-1781,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3916199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,2.857039
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,orders-db,pod-memory-hog,0.0,0.0,0.0,2.465419,TSDR-1808,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3920199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,2.857439
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,orders-db,pod-memory-hog,0.7,0.32,0.550667,116.562187,TSDR-1781,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3916199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,116.953807
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,orders-db,pod-memory-hog,0.7,0.32,0.550667,116.562187,TSDR-1808,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3920199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,116.954207
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,orders-db,pod-memory-hog,0.0,0.0,0.0,0.045635,TSDR-1781,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3916199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,0.4372549999999999
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,orders-db,pod-memory-hog,0.0,0.0,0.0,0.045635,TSDR-1808,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3920199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,0.4376549999999999
SS-medium,RS,,HDBS-SBD,orders-db,pod-memory-hog,0.0551717888306394,0.1300875520241397,0.0801290181517609,,TSDR-1781,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3916199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,
SS-medium,RS,,HDBS-SBD,orders-db,pod-memory-hog,0.0551717888306394,0.1300875520241397,0.0801290181517609,,TSDR-1808,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3920199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,
SS-medium,RS,,HDBS-SBD,orders-db,pod-memory-hog,0.0551717888306394,0.1300875520241397,0.0801290181517609,,TSDR-1781,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3916199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,
SS-medium,RS,,HDBS-SBD,orders-db,pod-memory-hog,0.0551717888306394,0.1300875520241397,0.0801290181517609,,TSDR-1808,1.6,119.0,4.4,54.8,0.6846795893960536,0.2666666666666666,0.0281393138017457,0.0509056579621095,-0.0191420628637753,0.47567312803136,0.6863320168348102,0.3920199999999999,56,179,499,1.6,0.0551717888306394,0.1300875520241397,0.0801290181517609,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,user,pod-cpu-hog,0.0,0.0,0.0,2.454155,TSDR-1781,0.2,125.2,2.8,57.0,0.6870838780396319,0.0666666666666666,0.0035087719298245,0.0066666666666666,-0.0672736207570741,0.3768752723531492,0.691073752578092,0.3969999999999999,57,185,499,0.2,0.0069559864573715,0.0169389907701574,0.0102833033742375,2.851155
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,user,pod-cpu-hog,0.0,0.0,0.0,2.454155,TSDR-1808,0.2,125.2,2.8,57.0,0.6870838780396319,0.0666666666666666,0.0035087719298245,0.0066666666666666,-0.0672736207570741,0.3768752723531492,0.691073752578092,0.4248999999999999,57,185,499,0.2,0.0069559864573715,0.0169389907701574,0.0102833033742375,2.879055
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,user,pod-cpu-hog,0.1,0.066667,0.1,85.157029,TSDR-1781,0.2,125.2,2.8,57.0,0.6870838780396319,0.0666666666666666,0.0035087719298245,0.0066666666666666,-0.0672736207570741,0.3768752723531492,0.691073752578092,0.3969999999999999,57,185,499,0.2,0.0069559864573715,0.0169389907701574,0.0102833033742375,85.554029
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,user,pod-cpu-hog,0.1,0.066667,0.1,85.157029,TSDR-1808,0.2,125.2,2.8,57.0,0.6870838780396319,0.0666666666666666,0.0035087719298245,0.0066666666666666,-0.0672736207570741,0.3768752723531492,0.691073752578092,0.4248999999999999,57,185,499,0.2,0.0069559864573715,0.0169389907701574,0.0102833033742375,85.58192899999999
